"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Hotels.com APAC","","14311232","JP- Europe Evergreen Store","JP- Europe Evergreen Store","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.jdoqocy.com/click-101606300-14311232"" target=""_top"">JP- Europe Evergreen Store</a><img src=""https://www.ftjcfx.com/image-101606300-14311232"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389947?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-14311232","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311216","JP- Japan Travel","JP- Japan Travel","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.tkqlhce.com/click-101606300-14311216"" target=""_top"">JP- Japan Travel</a><img src=""https://www.ftjcfx.com/image-101606300-14311216"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389948?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-14311216","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","13417293","KR Book now with Hotels.com KR and save big on Domestic Bed & Breakfast","KR Book now with Hotels.com KR and save big on Domestic Bed & Breakfast","KR, Domestic Bed & Breakfast","Banner","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-13417293"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101606300-13417293"" width=""289"" height=""162"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389949?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-13417293","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311215","HK - Japan Travel","HK - Japan Travel","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.kqzyfj.com/click-101606300-14311215"" target=""_top"">HK - Japan Travel</a><img src=""https://www.awltovhc.com/image-101606300-14311215"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389950?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-14311215","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311134","SG Shopping Holidays","SG Shopping Holidays","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-14311134"" target=""_top"">SG Shopping Holidays</a><img src=""https://www.tqlkg.com/image-101606300-14311134"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389951?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-14311134","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","13053982","Hotels.com Homepage -- Ebates KR","Hotels.com Homepage -- Ebates KR","Hotels.com, KR","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-13053982"" target=""_top"">Hotels.com Homepage -- Ebates KR</a><img src=""https://www.awltovhc.com/image-101606300-13053982"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389952?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-13053982","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311191","TW- Japan Luxury Hotels","TW- Japan Luxury Hotels","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-14311191"" target=""_top"">TW- Japan Luxury Hotels</a><img src=""https://www.awltovhc.com/image-101606300-14311191"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57389953?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-14311191","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","12319935","Linshibi Downtracking Batch","Linshibi Downtracking Batch","","Text Link","N/A","N/A","27-Aug-2024","<a href=""https://www.tkqlhce.com/click-101606300-12319935"" target=""_top"">Linshibi Downtracking Batch</a><img src=""https://www.awltovhc.com/image-101606300-12319935"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389954?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-12319935","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311232","JP- Europe Evergreen Store","JP- Europe Evergreen Store","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.tkqlhce.com/click-101606300-14311232"" target=""_top"">JP- Europe Evergreen Store</a><img src=""https://www.awltovhc.com/image-101606300-14311232"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389947?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-14311232","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","10911927","TEST - ASIA - Hotels.com Homepage","TEST - ASIA - Hotels.com Homepage","ASIA hotels.com","Text Link","N/A","N/A","27-Aug-2024","<a href=""https://www.anrdoezrs.net/click-101606300-10911927"" target=""_top"">TEST - ASIA - Hotels.com Homepage</a><img src=""https://www.tqlkg.com/image-101606300-10911927"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57389955?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-10911927","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14308756","TW POS - Korea Destination","TW POS - Korea Destination","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.tkqlhce.com/click-101606300-14308756"" target=""_top"">TW POS - Korea Destination</a><img src=""https://www.lduhtrp.net/image-101606300-14308756"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389956?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-14308756","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","13232068","Hotels.com JP - Deep link","Hotels.com JP - Deep link","Hotels.com Deep link","Text Link","$8.59 USD","$32.13 USD","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-13232068"" target=""_top"">Hotels.com JP - Deep link</a><img src=""https://www.lduhtrp.net/image-101606300-13232068"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389957?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13232068","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","13508276","TH_Hotels.com Homepage","TH_Hotels.com Homepage","Hotels.com, TH","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-13508276"" target=""_top"">TH_Hotels.com Homepage</a><img src=""https://www.ftjcfx.com/image-101606300-13508276"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57389958?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13508276","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14308753","KR Domestic","KR Domestic","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.jdoqocy.com/click-101606300-14308753"" target=""_top"">KR Domestic</a><img src=""https://www.ftjcfx.com/image-101606300-14308753"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57389959?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-14308753","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","10911923","TEST - AU - Hotels.com Homepage","TEST - AU - Hotels.com Homepage","Hotels.com AU","Text Link","$0.00 USD","N/A","27-Aug-2024","<a href=""https://www.kqzyfj.com/click-101606300-10911923"" target=""_top"">TEST - AU - Hotels.com Homepage</a><img src=""https://www.tqlkg.com/image-101606300-10911923"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389960?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-10911923","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","10911926","TEST - SG - Hotels.com Homepage","TEST - SG - Hotels.com Homepage","SG hotels.com","Text Link","N/A","N/A","27-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-10911926"" target=""_top"">TEST - SG - Hotels.com Homepage</a><img src=""https://www.lduhtrp.net/image-101606300-10911926"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389961?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-10911926","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","13370968","APAC Booking Batch Upload AID","APAC Booking Batch Upload AID","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-13370968"" target=""_top"">APAC Booking Batch Upload AID</a><img src=""https://www.lduhtrp.net/image-101606300-13370968"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389962?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-13370968","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311194","KR- Japan Hot Spring & Ryokan","KR- Japan Hot Spring & Ryokan","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.kqzyfj.com/click-101606300-14311194"" target=""_top"">KR- Japan Hot Spring & Ryokan</a><img src=""https://www.ftjcfx.com/image-101606300-14311194"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389963?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-14311194","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311226","HK- America Evergreen Store","HK- America Evergreen Store","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.kqzyfj.com/click-101606300-14311226"" target=""_top"">HK- America Evergreen Store</a><img src=""https://www.awltovhc.com/image-101606300-14311226"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389964?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-14311226","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311135","TW Shopping Holidays","TW Shopping Holidays","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.kqzyfj.com/click-101606300-14311135"" target=""_top"">TW Shopping Holidays</a><img src=""https://www.ftjcfx.com/image-101606300-14311135"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57389965?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-14311135","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","13461295","NZ Autumn leaves sale","NZ Autumn leaves sale","NZ, Autumn leaves, Seasonal, Sale","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.kqzyfj.com/click-101606300-13461295"" target=""_top"">NZ Autumn leaves sale</a><img src=""https://www.awltovhc.com/image-101606300-13461295"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389966?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13461295","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311185","JP- Japan Luxury Hotels","JP- Japan Luxury Hotels","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.jdoqocy.com/click-101606300-14311185"" target=""_top"">JP- Japan Luxury Hotels</a><img src=""https://www.tqlkg.com/image-101606300-14311185"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389967?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-14311185","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14308757","SG POS - Korea Destination","SG POS - Korea Destination","","Text Link","$71.51 USD","N/A","29-Aug-2024","<a href=""https://www.tkqlhce.com/click-101606300-14308757"" target=""_top"">SG POS - Korea Destination</a><img src=""https://www.ftjcfx.com/image-101606300-14308757"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389968?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-14308757","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14549407","Hotels.com JP – Rakuten Link","Hotels.com JP – Rakuten Link","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-14549407"" target=""_top"">Hotels.com JP – Rakuten Link</a><img src=""https://www.lduhtrp.net/image-101606300-14549407"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389969?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-14549407","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14311188","KR- Japan Luxury Hotels","KR- Japan Luxury Hotels","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-14311188"" target=""_top"">KR- Japan Luxury Hotels</a><img src=""https://www.awltovhc.com/image-101606300-14311188"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57389970?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-14311188","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","13461298","IN Autumn leaves sale","IN Autumn leaves sale","IN Autumn Seasonal Sale","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.kqzyfj.com/click-101606300-13461298"" target=""_top"">IN Autumn leaves sale</a><img src=""https://www.lduhtrp.net/image-101606300-13461298"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57389971?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-13461298","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14308768","HK - Honeymoon Specials","HK - Honeymoon Specials","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.jdoqocy.com/click-101606300-14308768"" target=""_top"">HK - Honeymoon Specials</a><img src=""https://www.ftjcfx.com/image-101606300-14308768"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57389972?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-14308768","N/A","","","","Hotel","2612819","Active","English","No"
"Hotels.com APAC","","14308769","JP - Honeymoon Specials","JP - Honeymoon Specials","","Text Link","N/A","N/A","29-Aug-2024","<a href=""https://www.dpbolvw.net/click-101606300-14308769"" target=""_top"">JP - Honeymoon Specials</a><img src=""https://www.lduhtrp.net/image-101606300-14308769"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57389973?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-14308769","N/A","","","","Hotel","2612819","Active","English","No"
"STDCheck.com","","11648824","Private STD testing","Private STD testing","std testing","Banner","$29.43 USD","N/A","24-Oct-2023","<a href=""https://www.kqzyfj.com/click-101606300-11648824"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648824"" width=""730"" height=""91"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389974?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-11648824","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648778","Private STD testing","Private STD testing","std testing","Banner","$4.75 USD","$9.47 USD","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11648778"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648778"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389975?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11648778","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","15733880","Evergreen Link for STDCheck.com","Evergreen Links are a long-lasting link type that takes consumers to the advertiser's website. It is deep-link enabled, so publishers can customize it to navigate to a different page if needed.","","Evergreen Link","$153.92 USD","$300.36 USD","30-Jan-2024","<a href=""https://www.anrdoezrs.net/click-101606300-15733880"" target=""_top""></a><img src=""https://www.ftjcfx.com/image-101606300-15733880"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389976?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-15733880","N/A","","","","Wellness","4186290","Active","English","No"
"STDCheck.com","","11648763","Private STD Testing","Private STD Testing","Std Testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.tkqlhce.com/click-101606300-11648763"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648763"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389977?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11648763","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648965","Private STD testing","Private STD testing","std testing","Banner","$12.10 USD","$0.00 USD","24-Oct-2023","<a href=""https://www.kqzyfj.com/click-101606300-11648965"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648965"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389978?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-11648965","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648780","Private STD Testing","Private STD Testing","Std Testing","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11648780"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648780"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389979?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-11648780","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648983","Private STD testing","Private STD testing","std testing","Banner","$2.07 USD","N/A","24-Oct-2023","<a href=""https://www.dpbolvw.net/click-101606300-11648983"" target=""_top""> <img src=""https://www.awltovhc.com/image-101606300-11648983"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389980?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-11648983","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697759","vAdd Herpes I & II directly to cart along with Coupon","Add Herpes I & II directly to cart along with Coupon","","Text Link","$8.01 USD","N/A","25-May-2023","<a href=""https://www.anrdoezrs.net/click-101606300-13697759"" target=""_top"">vAdd Herpes I & II directly to cart along with Coupon</a><img src=""https://www.awltovhc.com/image-101606300-13697759"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389981?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-13697759","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648974","Private STD testing","Private STD testing","std testing","Banner","$25.50 USD","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11648974"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648974"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57389982?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-11648974","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","12558191","Find A Test Center","Find A Test Center Page","","Text Link","$16.92 USD","$32.99 USD","25-May-2023","<a href=""https://www.anrdoezrs.net/click-101606300-12558191"" target=""_top"">Find A Test Center</a><img src=""https://www.awltovhc.com/image-101606300-12558191"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57389983?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-12558191","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648773","Private STD Testing","Private STD Testing","","Banner","N/A","N/A","24-Oct-2023","<a href=""https://www.tkqlhce.com/click-101606300-11648773"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101606300-11648773"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57389984?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101606300-11648773","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697773","Add HIV 1 & 2 Antibody directly to cart along with Coupon","Add HIV 1 & 2 Antibody directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.anrdoezrs.net/click-101606300-13697773"" target=""_top"">Get Tested Now</a><img src=""https://www.ftjcfx.com/image-101606300-13697773"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389985?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-13697773","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11779777","Small Banner","120x60 banner","","Banner","$12.86 USD","N/A","24-Oct-2023","<a href=""https://www.tkqlhce.com/click-101606300-11779777"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11779777"" width=""120"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389986?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-11779777","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648611","Affordable std testing","Online std testing","","Text Link","$136.67 USD","N/A","24-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101606300-11648611"" target=""_top"">https://www.stdcheck.com</a><img src=""https://www.ftjcfx.com/image-101606300-11648611"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389987?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-11648611","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13498256","Find A Test Center with Coupon","Find A Test Center Page With Coupon","","Text Link","$2.29 USD","N/A","25-May-2023","<a href=""https://www.dpbolvw.net/click-101606300-13498256"" target=""_top"">Over 4000+ Test Centers Nationwide. Order Testing Today!</a><img src=""https://www.awltovhc.com/image-101606300-13498256"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57389988?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13498256","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13352878","Direct to Cart - 10 Test Panel with HIV RNA","Add 10 Test Panel with HIV RNA to Cart","","Text Link","$54.13 USD","N/A","25-May-2023","<a href=""https://www.anrdoezrs.net/click-101606300-13352878"" target=""_top"">Direct to Cart - 10 Test Panel with HIV RNA</a><img src=""https://www.awltovhc.com/image-101606300-13352878"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389989?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-13352878","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","11648785","Private STD Testing","Private STD Testing","Std Testing","Banner","$32.87 USD","N/A","24-Oct-2023","<a href=""https://www.jdoqocy.com/click-101606300-11648785"" target=""_top""> <img src=""https://www.tqlkg.com/image-101606300-11648785"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389990?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101606300-11648785","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13352876","Direct to Cart - 10 Test Panel","Add 10 Test Panel to Cart","","Text Link","$109.28 USD","$188.32 USD","25-May-2023","<a href=""https://www.jdoqocy.com/click-101606300-13352876"" target=""_top"">Add 10 Test Panel to Cart</a><img src=""https://www.tqlkg.com/image-101606300-13352876"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389991?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101606300-13352876","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697755","Add 10 Test Panel with HIV RNA Early Detection directly to cart along with Coupon","10 Test Panel with HIV RNA Early Detection directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.kqzyfj.com/click-101606300-13697755"" target=""_top"">Get Tested Now</a><img src=""https://www.ftjcfx.com/image-101606300-13697755"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57389992?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101606300-13697755","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697771","Add Chlamydia directly to cart along with Coupon","Add Chlamydia directly to cart along with Coupon","","Text Link","$0.00 USD","N/A","25-May-2023","<a href=""https://www.dpbolvw.net/click-101606300-13697771"" target=""_top"">Get Tested Now</a><img src=""https://www.lduhtrp.net/image-101606300-13697771"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57389993?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13697771","N/A","","","","Wellness","4186290","Active","English","Yes"
"STDCheck.com","","13697775","Add HIV RNA Antibody directly to cart along with Coupon","Add HIV RNA Antibody directly to cart along with Coupon","","Text Link","$5.58 USD","N/A","25-May-2023","<a href=""https://www.jdoqocy.com/click-101606300-13697775"" target=""_top"">Get Tested Now</a><img src=""https://www.tqlkg.com/image-101606300-13697775"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57389994?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101606300-13697775","N/A","","","","Wellness","4186290","Active","English","Yes"
